question_id,query,query_sha256
"PL011_CaptureAirflow_Q01","请根据废气产生工序、收集方式、集气罩尺寸、污染源至罩口距离、控制风速和收集点数量，判断废气收集形式及理论排气量核算是否合理。
关键事实：集气罩；Q=；0.5m/s；0.6m/s；4233.6m3/h；120%；6000m3/h
[0.211. 6154] 根据《废气处理工程技术手册》（王纯、张殿印主编，化学工业出版社，2013版），包围型集气罩风量计算公式如下：Q=1.4*p*h*Vk*3600其中：Q--风量，m3/h； p----集气罩周长，m； 5吨搅拌机集气罩规格为0.5*0.5m； 3吨和2吨搅拌机集气罩规格为0.45m*0.45m，烘箱集气罩规格为0.4m*0.3m； h----污染物产生点至罩口的距离，m； Vk---集气罩截面风速，m/s，本项目污染物排放情况为以很缓慢的速度放散到相当平静的空气中，一般取0.25~0.5m/s，为确保距离风机最远处罩口风速，本项目注塑工位截面风速取0.6m/s。 项目一共设置集气罩一共4个，总风量约为4233.6m3/h。 考虑风量损耗，按风量的120%计算，则设计风量取整后为6000m3/h。 表4-5项目废气排放口基本情况编号高度（m）排气筒内径（m）温度（℃）编号及名称类型地理坐标1",d2af5bc12fa1626e6622ea0ea8aa3d6c5cbcd6f677a2d130b02788ee037e7828
"PL011_ActivatedCarbon_Q01","请根据废气风量、VOCs处理负荷、活性炭类型、装填量、装填厚度、过滤风速和更换频次，判断活性炭治理设施参数是否合理、是否完整。
关键事实：VOCs；活性炭；蜂窝；过滤风速；停留时间；更换频次；废活性炭；3.9623t/a；6000m3/h；0.83m/s
报告缺失槽位：碘值
[表4-11水污染物产排情况汇总表工序废水类别污染物种类废水产生量(t/a)污染物产生情况排放口治理设施排放方式排放去向排放规律废水排放量(t/a)污染物排放情况标准值达标情况产生浓度(mg/L)产生量(m3/a)地理坐标类型编号名称工艺是否可行技术收集效率排放浓度(mg/L)排放量(m3/a)浓度(mg/L)员工生活办公生活污水CODCr454000.018113度11分57.26秒，23分48分6.18秒企业总排DW001 生活污水排放口三级化粪池厌氧处理工艺是100％间断排放，排放期间流量不稳定且无规律，但不属于冲击型排放杏坛污水处理厂定期排放45400.001840达标BOD53000.0135100.0004510达标SS3000.0135100.0004510达标NH3-H600.002750.0002255达标（4）废水环境监测计划根据《排污单位自行监测技术指南总则》（HJ819-2017），项目废水不外，生活污水排入杏坛污水处理厂处理，因此运营期不再对厂区内生活污水排放口进行监测。 |] ，则项目活性炭年更换量为3.6t，大于理论所需活性炭量。 则废活性炭产生量为活性炭填装量+有机废气吸附量=3.6+0.3623=3.9623t/a。 废活性炭属于危险废物，其危险废物类别为HW49类其他废物，代码为 900-039-49。 表4-14 二级活性炭装置工艺参数一览表设施名称参数指标主要参数二级活性炭装置设计风量6000m3/h一级装置尺寸1.2m×1.2m×0.6m活性炭尺寸1m×1m×0.3m活性炭类型蜂窝活性炭密度500kg/m3炭层数量2层过滤风速0.83m/s停留时间0.36s活性炭数量0.3t二级装置尺寸1.2m×1.2m×0.6m活性炭尺寸1m×1m×0.3m活性炭类型蜂窝活性炭密度500kg/m3炭层数量2层过滤风速0.83m/s停留时间0.36s活性炭数量0.3t二级活性炭装炭量0.6t年需更换频次6t活性炭更换量3.6t饱和活性炭量（更换量+吸附量）3.9623t
[0.211. 6154] | 项目废气产生、排放情况详见下表：表4-3 项目废气产生、排放情况一览表污染源污染物污染物产生量（t/a）治理设施有组织无组织收集效率（%）处理能力（m3/h）去除效率（%）治理方式收集量（t/a）排放量（t/a）排放速率（kg/h）排放浓度（mg/m3）排放量（t/a）排放速率（kg/h）G1有机废气1.4205650600051二级活性炭0.71030.34800.167327.88460.71030.3415臭气浓度≤20000（无量纲）///≤20000（无量纲）/≤20（无量纲）投料粉尘0.21////////0.211. 6154 | 运营期环境影响和保护措施 | （4）大气环境影响结论由前文分析可知，VOCs有组织排放可满足广东省地方标准《固定污染源挥发性有机物综合排放标准》（DB44/2367-2022）中表1挥发性有机物排放限值； 臭气浓度有组织和无组织分别达到《恶臭",7c434ef6a955adf4c98c461b139b604ed620618b59381ed83d63c046756c8a7d
"PL011_HazardousWaste_Q01","请根据项目原辅材料、设备维护、废气治理设施及固体废物清单，判断危险废物识别是否完整，危废类别和代码是否与产生环节相匹配。
关键事实：危险废物；HW08；HW49；废活性炭；废包装桶；0.05t/a；0.03t/a；0.006t/a
[表4-11水污染物产排情况汇总表工序废水类别污染物种类废水产生量(t/a)污染物产生情况排放口治理设施排放方式排放去向排放规律废水排放量(t/a)污染物排放情况标准值达标情况产生浓度(mg/L)产生量(m3/a)地理坐标类型编号名称工艺是否可行技术收集效率排放浓度(mg/L)排放量(m3/a)浓度(mg/L)员工生活办公生活污水CODCr454000.018113度11分57.26秒，23分48分6.18秒企业总排DW001 生活污水排放口三级化粪池厌氧处理工艺是100％间断排放，排放期间流量不稳定且无规律，但不属于冲击型排放杏坛污水处理厂定期排放45400.001840达标BOD53000.0135100.0004510达标SS3000.0135100.0004510达标NH3-H600.002750.0002255达标（4）废水环境监测计划根据《排污单位自行监测技术指南总则》（HJ819-2017），项目废水不外，生活污水排入杏坛污水处理厂处理，因此运营期不再对厂区内生活污水排放口进行监测。 |] 家危险废物名录》（2021版），废含油抹布属于危险废物，废物类别为HW49其他废物，废物代码为900-041-49，根据建设单位提供的资料，预计本项目废含油抹布产生量为0.05t/a。 ②废润滑油及其包装物项目年使用润滑油0.05t/a，生产过程产生少量的废润滑油，产生量约为0.03t/a。 润滑油包装规格为25kg/桶，每个桶重约3kg，则废润滑油桶产生量为0.006t/a。 废润滑油属于《国家危险废物名录》（2021年版）中编号为HW08，废物代码为900-249-08的危险废物，收集后委托有资质的危废处理单位进行回收处理。 ③原料包装桶项目原材料的废弃包装桶，根据表2-3原辅材料使用情况可知，项目原料包装桶产生量约为50857个，每个包装桶重约1.3kg/个，则包装桶产生量为66.11t。 化学品废包装桶属于《国家危险废物名录》（2021年版）中编号为HW49，废物代码为900-041-49的
[表4-11水污染物产排情况汇总表工序废水类别污染物种类废水产生量(t/a)污染物产生情况排放口治理设施排放方式排放去向排放规律废水排放量(t/a)污染物排放情况标准值达标情况产生浓度(mg/L)产生量(m3/a)地理坐标类型编号名称工艺是否可行技术收集效率排放浓度(mg/L)排放量(m3/a)浓度(mg/L)员工生活办公生活污水CODCr454000.018113度11分57.26秒，23分48分6.18秒企业总排DW001 生活污水排放口三级化粪池厌氧处理工艺是100％间断排放，排放期间流量不稳定且无规律，但不属于冲击型排放杏坛污水处理厂定期排放45400.001840达标BOD53000.0135100.0004510达标SS3000.0135100.0004510达标NH3-H600.002750.0002255达标（4）废水环境监测计划根据《排污单位自行监测技术指南总则》（HJ819-2017），项目废水不外，生活污水排入杏坛污水处理厂处理，因此运营期不再对厂区内生活污水排放口进行监测。 |] 废润滑油桶危险固废废润滑油固态T,I0.006捆扎委托有资质单位处置0.006设置危废暂存间分类存放7废气治理饱和活性炭危险固废有机物固态T3.9623袋装委托有资质单位处置3.9623设置危废暂存间分类存放表4-17 项目营运期固体废物分析结果汇总表序号固废名称属性产生工序形态主要成分危险特性鉴别方法危险特性废物类别废物代码1生活垃圾一般固废职工生活固态纸等《国家危险废物名录》（2021）///2废包装袋一般固废生产加工固态复合包装、纸皮//一般固体废物 266-001-073废包装桶危险固废生产加工固态壬基酚等T/InHW49900-041-494含油抹布危险固废生产加工固态润滑油T/InHW49900-041-495废润滑油危险固废生产加工液态润滑油T，IHW08900-249-086废润滑油桶危险固废生产加工固态润滑油T，IHW08900-249-087饱和活性炭危险固废废气治理固
[表4-11水污染物产排情况汇总表工序废水类别污染物种类废水产生量(t/a)污染物产生情况排放口治理设施排放方式排放去",8ad1c5b76c1cf727879a6f65fc087897a0ed80bbbc8100f7ff425b98c8b2d550
"PL012_CaptureAirflow_Q01","请根据废气产生工序、收集方式、集气罩尺寸、污染源至罩口距离、控制风速和收集点数量，判断废气收集形式及理论排气量核算是否合理。
关键事实：集气罩；控制风速；理论风量；Q=；51%；0.5m/s；9072m3/h；3%；8%；0.3m/s
[三、区域环境质量现状、环境保护目标及评价标准] 51%，剩余部分以无组织形式排放。 （1）设计风量：集气罩：本项目投料、分散搅拌工序产生的废气设施集气罩收集，依据《简明通风设计手册》[主编：孙一坚（湖南大学），中国建筑工业出版社出版]，上吸式集气罩的排风量计算公式为：Q=K×P×H×Vx×3600式中：Q——设计风量（m3/h）； Vx——控制风速m/s，取Vx=0.5m/s； P——集气罩周长m，P=2（a+b）； K：考虑沿高度分布不均匀的安全系数，通常取1.4； H：控制点（废气发生源）至罩口的距离，取H=0.3m。 项目产污工序所需风量一览表污染源位置设置位置设备数量（台）集气罩个数（个/台）P（m）KH（m）控制风速Vx（m/s）总理论排风量Q（m3/h）DA001分散搅拌机6121.40.30.59072合计9072本项目理论风量为9072m3/h，管道损失情况参考《大气污染治理工程技 术导则》中“一般送、排风系统管道漏风率为3%~8%
[三、区域环境质量现状、环境保护目标及评价标准] 或口）直接与风管连接，设备整体密闭只留产品进出口，且进出口处有废气收集措施，收集系统运行时周边基本无VOCs散发95半密闭型集气设备（含排气柜）污染物产生点（或生产设施）四周及上下有围挡设施，符合以下两种情况：1、仅保留1个操作工位面； 2、仅保留物料进出通道，通道敞开面小于1个操作工位面。 敞开面控制风速不小于0.3m/s； 65敞开面控制风速小于0.3m/s0包围型集气罩通过软质垂帘四周围档（偶有部分敞开）敞开面控制风速不小于0.3m/s； 50敞开面控制风速小于0.3m/s0外部型集气设备--相应工位所有VOCs逸散点控制风速不小于0.3m/s30相应工位所有VOCs逸散点控制风速小于0.3m/s，或存在强对流干扰0无集气设施1、无集气设施； 2、集气设施运行不正常0备注：同一工序具有多种废气收集类型的，该工序按照废气收集效率最高的类型取值。 根据《广东省工业源挥发性有机物减排量核算方法（试行）",8092aa59ede3dc30f6e8ddeedb90b64e08aa385bebe58799c2c743737d2a4d18
"PL012_ActivatedCarbon_Q01","请根据废气风量、VOCs处理负荷、活性炭类型、装填量、装填厚度、过滤风速和更换频次，判断活性炭治理设施参数是否合理、是否完整。
关键事实：活性炭；蜂窝；碘值；过滤风速；停留时间；更换频次；废活性炭；10000m3/h；0.96m/s；650mg/g；1.5552t/a；0.066t/a
[三、区域环境质量现状、环境保护目标及评价标准] 活性炭吸附装置技术参数 设施名称参数指标主要参数二级活性炭吸附装置设计风量10000m3/h一级装置尺寸1.5*1.5*1.4m活性炭尺寸1.2*1.2*0.3m活性炭类型蜂窝活性炭密度0.45g/cm3炭层数量2层过滤风速0.96m/s停留时间0.31s活性炭数量0.3888t二级装置尺寸1.5*1.5*1.4m活性炭尺寸1.2*1.2*0.1m活性炭类型蜂窝活性炭密度0.45g/cm3炭层数量2层过滤风速0.96m/s停留时间0.31s活性炭数量0.3888t二级活性炭箱装炭量0.7776t更换频次2次/年有机废气吸附量0.01t废活性炭产生量1.5652t固体废物污染防治可行技术一览表序号类别固体废物可行技术1一般工业固体废物废包装材料统一收集后外售给回收商2危险废物废矿物油交由资质单位回收处理3废化学品桶罐4含油抹布及手套5废活性炭2、环境管理要求员工生活垃圾由环卫部门回收处理；
[三、区域环境质量现状、环境保护目标及评价标准] 本项目共有1套有机废气治理设施，处理风量共计10000m3/h（折合为2.77m3/s），建议项目设置两个活性炭吸附装置规格均为1.5m(长)×1.5m（宽）×1.4m（高）（其中活性炭抽屉规格为1.2m（长）×1.2m（宽）×0.3m（厚）），使用碘值不低于650mg/g的活性炭，各设置2层活性炭，总填装厚度不低于30cm，则活性炭的吸附面积约为2.88m2，过滤风速为2.77m3/s÷2.88m2≈0.96m/s。 活性炭的停留时间为0.3m÷0.96m/s≈0.31s，达到设计要求。 综上可得项目有机废气治理设施活性炭吸附装置装载量约为1.728m3，活性炭密度按0.45t/m3计算，折合约0.7776t。 为保证吸附效果，每年对活性炭进行吸附治理设施更换2次活性炭，则活性炭吸附装置活性炭使用量为0.7776t×2=1.5552t/a，大于理论计算所需的新鲜活性炭量0.066t/a，可满足",632ef4d930aeafdfa25dd5c56be5fc17337d0a8349b54b6af89c95e16112a624
"PL012_HazardousWaste_Q01","请根据项目原辅材料、设备维护、废气治理设施及固体废物清单，判断危险废物识别是否完整，危废类别和代码是否与产生环节相匹配。
关键事实：危险废物；HW08；HW49；废活性炭
[三、区域环境质量现状、环境保护目标及评价标准] 441 原料使用 固态润滑油废矿物油 60d T 3含油抹布及手套HW49其它废物 900-041-490.006 机械设备维护 固体 抹布及手套 废矿物油 60d T 4废活性炭 HW49其它废物 900-039-491.5652 废气处理设施 固体 活性炭 有机物 90d T 项目危险废物贮存场所（设施）基本情况表序号贮存场所（设施名称）危险废物名称危险废物类别危险废物代码占地面积贮存方式贮存能力贮存周期1危废储存间废矿物油 HW08 900-249-085m2危废储存间暂存10t一年2废化学品桶罐HW49 900-041-493含油抹布及手套HW49 900-041-494废活性炭 HW49 900-039-49固废源强：本项目产生的固体废物主要为员工生活垃圾、废包装材料，危险废物主要为废矿物油、废化学品桶罐、含油抹布及手套、废活性炭。 （1）生活垃圾本项目员工10人，均不在厂内食宿。
[三、区域环境质量现状、环境保护目标及评价标准] ⑨不相容的危险废物不能堆放在一起。 ⑩设置围堰，防止废液外流。 危险废物储存间的渗漏及防治措施项目危险废物有：废矿物油、废化学品桶罐、含油抹布及手套、废活性炭。 建设单位将其收集后暂时存放在危废临时堆放点，定期交给有资质单位回收处理。 对于危险废物储存间，项目拟在储存间周围设置0.2m高的围堰，项目危险废物均为固体，不会发现泄漏，但需对地面水泥砂浆抹面，找平、压实、抹光。 项目运营期产生的危险废物应委托具有危险废物经营资质的单位统一收集并妥善处置； 同时，项目需设置专门的危险固废收集设施，与普通的城市生活垃圾区别开来。 危险废物临时贮存设施要符合《危险废物贮存污染控制标准》（GB 18597—2023）的有关规定。 且严格按环发《国家危险废物名录（2021版）》和《广东省危险废物转移报告联单管理暂行规定》中的有关要求实施。 加强对危险废物的管理，对危险废物的产生、利用、收集、运输、贮存、处置等环节建立追踪性",e0d34ec34e563c19a1975e4dfd6168c168da45c9b2300dae964277bb34eef330
"PL012_VOCSTotal_Q01","请根据报告正文、VOCs源强核算、总量控制指标、排放口信息和附表，判断VOCs排放量及治理措施是否前后一致。
关键事实：颗粒物；CODCr；VOCs；0.01t/a；0.011t/a；0.021t/a；臭气浓度；TVOC；65%；51%
[建设项目污染物排放量汇总表] 附表 建设项目污染物排放量汇总表 项目分类 | 污染物名称 | 现有工程排放量（固体废物产生量）① | 现有工程许可排放量② | 在建工程排放量（固体废物产生量）③ | 本项目排放量（固体废物产生量）④ | 以新带老削减量（新建项目不填）⑤ | 本项目建成后全厂排放量（固体废物产生量）⑥ | 变化量⑦ | 废气 | VOCs | 有组织 | 0 | 0 | 0 | 0.01 | 0 | 0.01 | 0.01 | | | 无组织 | 0 | 0 | 0 | 0.011 | 0 | 0.011 | 0.011 | | 颗粒物 | 有组织 | 0 | 0 | 0 | 0.039 | 0 | 0.039 | 0.039 | | | 无组织 | 0 | 0 | 0 | 0.021 | 0 | 0.021 | 0.021 | 废水 | 生活废水 | CODCr | 0 | 0 | 0
[三、区域环境质量现状、环境保护目标及评价标准] 现有项目没有申请总量，本次，建议大气总量控制指标如下：总量控制指标一览表 单位：吨/年要素排放量需分配的总量废气挥发性有机物（VOCs）有组织0.01+0.01无组织0.011+0.011合计0.021+0.021本项目有机废气（VOCs）有组织排放量为0.01t/a，无组织排放量为0.011t/a，合计0.021t/a，建议大气污染物排放总量VOCs0.021t/a。 | 主要环境影响和保护措施 施工期环境保护措施 | 本项目租用已建成厂房，不涉及厂房建设，施工过程主要是内部装修和设备安装，无基建工程，因此施工期间基本不存在大型土建工程，施工期间产生的污染源主要是由于设备运输、安装时产生的噪声等，建议建设单位应加强安装调试工作管理，设备搬运尽量轻放，夜间禁止搬运和调试设备。 | 运营期环境影响和保护措施 | 废气1、大气污染物产排情况汇总废气污染源源强核算结果及相关参数一览表污染源排
[三、区域环境质量现状、环境保护目标及评价标准] 项目废气产生与排放情况污染源投料、分散搅拌投料污染物TVOC臭气浓度颗粒物产生情况产生量t/a0.031少量0.06产生速率kg/h0.017 /0.0667 有组织产排情况收集效率65%/65%收集量t/a0.020 /0.0390 收集速率kg/h0.008 /0.0433 收集风量m3/h10000/10000收集浓度mg/m30.84 /4.33 治理设施二级活性炭吸附/去除率51%/0排放量t/a0.010 /0.0390 排放速率kg/h0.005 /0.0433 排放浓度mg/m30.41 /4.33 执行标准排放浓度mg/m38060000（无量纲）120排放速率kg/h//29.75无组织排放情况排放量t/a0.011 少量0.0210 排放速率kg/h0.006 /0.0233 （3）达标情况分析：综上，项目有机废气、物料粉尘、恶臭经集气罩收集后通过“二级活性炭吸附”处
[一、建设项目基本情况] 大力推进低VOCs含量原辅材料源头替代，严格落实国家和地方产品VOCs含量限值质量标准，禁止建设生产和使用高VOCs含量的溶剂型涂料、油墨、胶粘剂等项目。严格实施VOCs排放企业分级管控，全面推进涉VOCs排放企业深度治理。开展中小型企业废气收集和治理设施建设、运行情况的评估，强化对企业涉VOCs生产车间/工序废气的收集管理，推动企业开展治理设施升级改造。本项目有机废气经集气罩收集经“二级活性炭吸附”处理后，经55m高的排气筒排放。符合8.《佛山市生态环境局顺德分局关于做好重点行业建设项目挥发性有机物总量指标管理工作的通知》8.1涉VOCs排放项目，实现本行政区域内污染源“点对点”2倍量削减替代，由项目所在镇街分局出具VOCs总量指标来源及替代削减方案的意见，开展总量替代。根据《佛山市生态环境局顺德分局关于做好重点行业建设项目挥发性有机物总量指标管理工作的通知》的要求，申请VOCs总量指标",b2e731b48495652d717d631d7bf8e7321c0cf6877903d5a0a8463764f5ab7fff
"PL013_SourceStrength_Q01","请根据报告中的产品产量、原辅材料用量、产污系数及产生量、收集量、处理量和排放量，判断主要污染物源强核算是否前后一致。
关键事实：VOCs；产生量；收集效率；处理效率；有组织；无组织；0.2 t/a；24.8%；0.05 t/a；2 t/a；10%；0.2t/a；30%；99.2%；1.1 t/a；1.091 t/a；5 kg/h；0.496 kg/h；1g/kg；0.67 kg/h
[二、建设项目工程分析] 三防漆用量为0.2 t/a，根据建设单位提供的MSDS，三防漆VOCs挥发系数为24.8%，则VOCs的产生量为0.05 t/a。 刷三防漆工序采用移动软管+伞型罩收集，干燥过程在烘干机完成，采用集气管收集，然后通过15m高排气筒排放。 ③点胶搬迁前，项目点胶工序硅酮胶用量为2 t/a，根据建设单位提供的MSDS，硅酮胶VOCs挥发系数为10%，则VOCs的产生量为0.2t/a。 点胶采用移动软管+伞型罩收集，干燥过程在烘干机完成，采用集气管收集，然后通过15m高排气筒排放。 表2-10搬迁前项目废气产排情况产污工序污染物产生量（t/a）收集效率（%）收集量（t/a）处理效率（%）排放量（t/a）无组织排放量（t/a）波峰焊VOCs0.298950.28300.2830.015锡及其化合物0.001950.0009500.000950.00005刷三防漆及烘干VOCs0.05300.01500.0
[四、主要环境影响和保护措施] 30%/项目生产过程产生的大气污染物主要为回流焊、波峰焊过程产生有机废气、焊接烟尘和少量异味； 刷三防漆、烘干工序产生的有机废气和少量异味； 补焊过程产生的焊锡废气等。 （1）有组织废气（排气筒 G1）①波峰焊废气a）有机废气项目波峰焊过程使用助焊剂，会产生有机废气，污染因子为VOCs。 根据建设单位提供的MSDS，助焊剂中挥发成分有异丙醇、松香，VOCs挥发系数按99.2%计。 助焊剂用量为1.1 t/a，则VOCs的产生量为1.091 t/a。 助焊剂每小时最大使用量为5 kg/h，VOCs最大产生速率为0.496 kg/h。 b）烟尘项目波峰焊需要使用无铅锡条，锡条熔融过程产生烟尘，其主要污染因子为锡及其化合物。 根据《排放源统计调查产排污核算方法和系数手册》中的电子电气行业系数手册，“工段为焊接，原料为无铅焊料（锡条等），工艺为波峰焊，规模为所有规模的系数手册”，波峰焊中焊接烟尘产污系数为4.13
[建设项目污染物排放量汇总表] 附表 建设项目污染物排放量汇总表 项目分类 | 污染物名称 | 现有工程排放量（固体废物产生量）① | 现有工程许可排放量② | 在建工程排放量（固体废物产生量）③ | 本项目排放量（固体废物产生量）④ | 以新带老削减量（新建项目不填）⑤ | 本项目建成后全厂排放量（固体废物产生量）⑥ | 变化量⑦ | 废气 | VOCs（t/a） | 0.548 | 0.548 | / | 0.898 | 0.548 | 0.898 | +0.35 | 废水 | 生活污水 | CODCr（t/a） | 0.029 | 0.029 | / | 0.054 | 0.029 | 0.054 | +0.025 | | | BOD5（t/a） | 0.007 | / | / | 0.014 | 0.007 | 0.014 | +0.007 | | | NH3-N（t/a） | 0.004 | 0.0
[四、主要环境影响和保护措施] 表4-3 项目有组织产排情况产污工序排气筒污染物产生量t/a收集效率%收集情况处理效率%排放情况收集速率kg/h收集浓度mg/m³收集量t/a排放速率kg/h排放浓度mg/m³排放量t/a波峰焊G1VOCs1.091950.471239.26671.036510.230919.24070.508锡及其化合物0.005950.00240.19790.00500.00240.19790.005回流焊VOCs0.007950.00670.55420.007510.00330.27150.003锡及其化合物2×10-5950.000040.00320.0000200.000040.00320.00002刷三防漆VOCS0.392300.06695.57500.1176510.03282.73180.058补焊锡及其化合物5×10-4300.00010.00500.000200.000060.005
[四、主要环境影响和保护措施] 根据《排放源统计调查产排污核算方法和系数",4f30329ad45073c25fa3b3c50c92372e1b5b66088513b9e007db944a09eb03b7
"PL013_Coefficient_Q01","请根据项目产品、原辅材料和生产工艺，核对报告采用的产污系数来源、行业小类、工艺名称和核算基准，判断产污系数选取是否适用。
关键事实：产污系数；系数手册；VOCs；锡及其化合物；3 t/a；1g/kg；0.001 t/a；0.2 t/a；24.8%；0.05 t/a；2 t/a；10%；0.2t/a；30%；99.2%；1.1 t/a；1.091 t/a；5 kg/h；0.496 kg/h
[二、建设项目工程分析] b）烟尘搬迁前，项目波峰焊工序无铅锡条，年用量为3 t/a，根据《排放源统计调查产排污核算方法和系数手册》中的电子电气行业系数手册，“工段为焊接，原料为无铅焊料（锡条等），工艺为波峰焊，规模为所有规模的系数手册”，波峰焊中焊接烟尘产污系数为4.134×10-1g/kg-焊料，项目锡及其化合物产生量为0.001 t/a。 波峰焊废气经集气管收集后通过15m高排气筒排放。 ②刷三防漆及干燥废气搬迁前，项目三防漆用量为0.2 t/a，根据建设单位提供的MSDS，三防漆VOCs挥发系数为24.8%，则VOCs的产生量为0.05 t/a。 刷三防漆工序采用移动软管+伞型罩收集，干燥过程在烘干机完成，采用集气管收集，然后通过15m高排气筒排放。 ③点胶搬迁前，项目点胶工序硅酮胶用量为2 t/a，根据建设单位提供的MSDS，硅酮胶VOCs挥发系数为10%，则VOCs的产生量为0.2t/a。
[四、主要环境影响和保护措施] 30%/项目生产过程产生的大气污染物主要为回流焊、波峰焊过程产生有机废气、焊接烟尘和少量异味； 刷三防漆、烘干工序产生的有机废气和少量异味； 补焊过程产生的焊锡废气等。 （1）有组织废气（排气筒 G1）①波峰焊废气a）有机废气项目波峰焊过程使用助焊剂，会产生有机废气，污染因子为VOCs。 根据建设单位提供的MSDS，助焊剂中挥发成分有异丙醇、松香，VOCs挥发系数按99.2%计。 助焊剂用量为1.1 t/a，则VOCs的产生量为1.091 t/a。 助焊剂每小时最大使用量为5 kg/h，VOCs最大产生速率为0.496 kg/h。 b）烟尘项目波峰焊需要使用无铅锡条，锡条熔融过程产生烟尘，其主要污染因子为锡及其化合物。 根据《排放源统计调查产排污核算方法和系数手册》中的电子电气行业系数手册，“工段为焊接，原料为无铅焊料（锡条等），工艺为波峰焊，规模为所有规模的系数手册”，波峰焊中焊接烟尘产污系数为4.13",0a123d0e6ca93187bb65bc40cab04d6568917d9ce1865901757f78734464ecbd
"PL013_ActivatedCarbon_Q01","请根据废气风量、VOCs处理负荷、活性炭类型、装填量、装填厚度、过滤风速和更换频次，判断活性炭治理设施参数是否合理、是否完整。
关键事实：活性炭；蜂窝；碘值；过滤风速；停留时间；更换频次；废活性炭；1.06m/s；0.592 t/a；5.152 t/a；50%；90%；51%
[四、主要环境影响和保护措施] 表4-18 吸附装置活性炭装填参数设施名称参数指标主要参数二级活性吸附装置设计风量12000一级装置尺寸2350*1650*900mm活性炭尺寸2100*1500*300mm活性炭类型蜂窝活性炭密度400kg/m3炭层数量1层过滤风速1.06m/s停留时间0.284s活性炭数量0.38t二级装置尺寸2350*1650*900mm活性炭尺寸2100*1500*300mm活性炭类型蜂窝活性炭密度400kg/m3炭层数量1层过滤风速1.06m/s停留时间0.284s活性炭数量0.38t二级活性炭箱装炭量0.76t更换频次每两个月一次有机废气吸附量0.592 t/a废活性炭产生量5.152 t/a 3、固体废物污染控制措施（1）一般固体废物①员工生活垃圾定期交由环卫部门清理； ②要求项目在室内建设一个占地面积10m2的一般工业固废暂存间。 建设单位需在暂存场所上空设有防雨淋设施，地面采取防渗措施；
[四、主要环境影响和保护措施] 建议项目采用蜂窝状活性炭，比表面积900~1500m2/g，具有非常良好的吸附特性，其吸附量比活性炭颗粒一般大20-100倍，吸附容量为20wt%。 当吸附载体吸附饱和时，可考虑更换。 采用活性炭进行有机尾气的净化，其去除效率会因活性炭吸附废气的饱和程度而不同，净化效率为50%~90%（本报告单级活性炭吸附净化效率取50%，两级吸附净化效率取51%）。 本项目选用的活性炭的碘值不低于800毫克/克，废气在活性炭吸附塔内停留的时间在0.25~0.3s，项目共设两级活性炭吸附，为确保活性炭吸附效率，建议企业对活性炭定期更换。 表4-7 活性炭吸附装置基本参数要求序号项目单位设计参数1过滤风速m/s＜1.22活性炭箱外形体积m3/万m3风量＞2.83活性炭装填厚度mm≥3004入口废气温度℃＜405入口废气湿度%＜806碘值mg/g＞800（7）大气环境影响分析波峰焊机、回流焊机、烘干机设置管道对废",58044247a3a6bf33354246df3f67a14c446bcc34ae381fa184a52d0de6d5175f
